Date,Temperature,Load
2025-11-30,19.54348628859298,1422.0
2025-12-01,19.016798457362146,1560.0
2025-12-02,22.310680050515895,1470.0
2025-12-03,18.95580990988597,1493.0
2025-12-04,17.70078398986877,1501.0
2025-12-05,17.558985727447876,1461.0
2025-12-06,22.040083876568108,1432.0
2025-12-07,18.424261402947696,1394.0
2025-12-08,24.652954301532652,1521.0
2025-12-09,17.138895755325823,1456.0
2025-12-10,24.856151514816354,1478.0
2025-12-11,22.0468059384641,1536.0
2025-12-12,21.593877159335563,1481.0
2025-12-13,20.860949579819206,1486.0
2025-12-14,22.913447899898046,1380.0
2025-12-15,22.20514901980925,1511.0
2025-12-16,24.653070812871164,1547.0
2025-12-17,22.84172763726458,1429.0
2025-12-18,23.081388392882086,1412.0
2025-12-19,22.221730576886095,1424.0
2025-12-20,23.003841654125427,1463.0
2025-12-21,23.90267209596934,1372.0
2025-12-22,20.03657500804394,1628.0
2025-12-23,20.93084143465592,1472.0
2025-12-24,25.284447739051902,1509.0
2025-12-25,24.31071390178153,1577.0
2025-12-26,23.772385339920177,1600.0
2025-12-27,24.34884359810758,1503.0
2025-12-28,25.1789667384908,1460.0
2025-12-29,23.57626452315382,1551.0
2025-12-30,23.27125698763702,1530.0
2025-12-31,25.39169051019537,1539.0
2026-01-01,23.215388006328283,1472.0
2026-01-02,26.1607216276564,1459.0
2026-01-03,22.111029463756857,1400.0
2026-01-04,27.746335542674487,1391.0
2026-01-05,26.804842952200552,1477.0
2026-01-06,26.5430764431021,1535.0
2026-01-07,28.167462416884554,1548.0
2026-01-08,29.703736610057803,1504.0
2026-01-09,28.571828336679072,1574.0
2026-01-10,23.031182979151485,1343.0
2026-01-11,24.32311316496104,1390.0
2026-01-12,25.801407843294832,1464.0
2026-01-13,27.27139723046332,1407.0
2026-01-14,28.422045700997746,1496.0
2026-01-15,26.102045324854938,1494.0
2026-01-16,28.09311510429521,1576.0
2026-01-17,26.374058464099445,1432.0
2026-01-18,26.826176640578996,1349.0
2026-01-19,25.3993744232272,1593.0
2026-01-20,26.528762503719324,1561.0
2026-01-21,25.83339201053105,1529.0
2026-01-22,26.745498922952063,1489.0
2026-01-23,30.963917655651752,1491.0
2026-01-24,27.116082114395844,1381.0
2026-01-25,34.43670015579795,1632.0
2026-01-26,30.31439172726609,1607.0
2026-01-27,29.851965664793855,1577.0
2026-01-28,27.91878714866608,1476.0
2026-01-29,31.187958159975867,1492.0
2026-01-30,28.786479849124223,1507.0
2026-01-31,30.330729067811767,1325.0
2026-02-01,35.35432515019309,1630.0
2026-02-02,30.187931915933696,1500.0
2026-02-03,32.82289978424755,1590.0
2026-02-04,29.260664712659402,1420.0
2026-02-05,30.738025753544083,1555.0
2026-02-06,34.48886814087865,1653.0
2026-02-07,29.830834585575726,1342.0
2026-02-08,34.84536460040253,1450.0
